t  meta_n  emi mean_cth  mean_gamma
0  114953  0.44776  0.907924  0.899067
100  101662  0.22355  0.927393  0.85863
200  102796  0.220874  0.919103  0.838048
300  101450  0.217259  0.912347  0.818537
400  102524  0.222338  0.903333  0.804651
500  102870  0.217312  0.89293  0.775654
600  103665  0.215739  0.890862  0.767622
700  102800  0.212161  0.88447  0.758405
800  103208  0.218683  0.87722  0.756872
900  102779  0.219404  0.871509  0.741915
1000  102967  0.215091  0.868895  0.739154
1100  103094  0.221176  0.859609  0.721818
1200  102855  0.220424  0.852381  0.710318
1300  102621  0.221911  0.847578  0.696066
1400  102832  0.215227  0.848105  0.697865
1500  102610  0.222189  0.837253  0.685861
1600  103332  0.224845  0.843391  0.707108
1700  103211  0.220884  0.841219  0.70637
1800  102932  0.223323  0.83436  0.693846
1900  102803  0.214346  0.834825  0.690394
2000  102088  0.217869  0.843812  0.701491
2100  103976  0.224315  0.84769  0.706905
2200  102469  0.216332  0.849205  0.714814
2300  103771  0.225307  0.848782  0.713331
2400  103490  0.221226  0.851715  0.713312
2500  103667  0.217615  0.857481  0.729476
2600  103024  0.219231  0.864461  0.738335
2700  103285  0.222751  0.863566  0.738659
2800  103536  0.222185  0.870441  0.751104
2900  102531  0.221328  0.873557  0.756158
3000  103656  0.218481  0.874451  0.759307
3100  102664  0.222984  0.876952  0.767781
3200  103276  0.222744  0.886201  0.78748
3300  102892  0.222286  0.894538  0.807554
3400  102554  0.223962  0.9025  0.831502
3500  102828  0.221094  0.902903  0.827826
3600  102929  0.222695  0.905158  0.831431
3700  103909  0.223107  0.904532  0.827811
3800  102122  0.22236  0.908618  0.836218
3900  103527  0.22649  0.910905  0.846177
4000  102813  0.219855  0.907234  0.837591
4100  102774  0.223045  0.912913  0.850196
4200  102767  0.225248  0.91749  0.860064
4300  103504  0.229581  0.91913  0.863436
4400  103246  0.228629  0.920498  0.867474
4500  103531  0.227427  0.922716  0.872794
4600  103346  0.226988  0.924322  0.876267
4700  103561  0.22452  0.929965  0.887478
4800  102919  0.229564  0.929618  0.883583
4900  103920  0.223664  0.934754  0.893402
5000  103943  0.227558  0.939925  0.905453
5100  103497  0.219991  0.941238  0.906568
5200  103667  0.229308  0.945944  0.917224
5300  103292  0.236334  0.949392  0.926278
5400  103285  0.228653  0.952585  0.930754
5500  103163  0.229745  0.957221  0.940174
5600  103453  0.231356  0.960509  0.944339
5700  103002  0.228436  0.963327  0.948072
5800  102714  0.231982  0.963787  0.949065
5900  103262  0.224522  0.966776  0.955119
6000  103173  0.238595  0.967424  0.955625
6100  102843  0.231146  0.968611  0.958067
6200  103606  0.230389  0.970838  0.962004
6300  102763  0.230279  0.974221  0.964913
6400  102828  0.233684  0.973503  0.962604
6500  103279  0.232259  0.971494  0.957413
6600  102537  0.231233  0.973592  0.959523
6700  103210  0.233726  0.975446  0.962071
6800  103391  0.232051  0.977129  0.968037
6900  103543  0.231347  0.977986  0.972416
7000  103111  0.231408  0.979792  0.974286
7100  103036  0.233371  0.981014  0.974619
7200  102555  0.228776  0.984008  0.979019
7300  103602  0.230022  0.984919  0.979319
7400  103504  0.229526  0.983792  0.977732
7500  102892  0.237967  0.982543  0.975797
7600  102863  0.236986  0.983461  0.978037
7700  102621  0.226259  0.983173  0.976876
7800  103519  0.235074  0.98554  0.979186
7900  103632  0.232951  0.984809  0.97931
8000  102426  0.227185  0.985735  0.980777
8100  102645  0.23605  0.983244  0.978472
8200  102901  0.229705  0.98391  0.979429
8300  104041  0.233406  0.986634  0.982862
8400  103524  0.233692  0.98613  0.983227
8500  102828  0.230827  0.983906  0.981032
8600  103275  0.230311  0.985525  0.982947
8700  103282  0.232126  0.986047  0.984325
8800  103058  0.230967  0.987058  0.984567
8900  103309  0.233074  0.989066  0.985806
9000  103945  0.229667  0.990872  0.987956
9100  103489  0.230913  0.99338  0.990642
9200  103361  0.225285  0.993555  0.990837
9300  102646  0.226415  0.994638  0.991791
9400  102947  0.224857  0.99519  0.992329
9500  103315  0.231184  0.996295  0.992898
9600  102937  0.228424  0.997063  0.993098
9700  103493  0.236817  0.996444  0.992804
9800  103414  0.226625  0.996481  0.992751
9900  103299  0.221315  0.997037  0.993214
