t  meta_n  emi mean_cth  mean_gamma
0  101949  0.444176  0.909496  0.899108
100  78982  0.301111  0.697478  0.867409
200  78956  0.297712  0.691188  0.847161
300  79558  0.309765  0.679686  0.835202
400  78681  0.294617  0.688988  0.831789
500  79559  0.304132  0.684175  0.8353
600  80473  0.308749  0.690679  0.83271
700  79298  0.285561  0.696421  0.835119
800  79626  0.28532  0.708119  0.855663
900  79789  0.297059  0.709408  0.860175
1000  80181  0.29116  0.708642  0.862217
1100  81508  0.294667  0.714677  0.867871
1200  78927  0.284831  0.713696  0.878782
1300  80527  0.291963  0.71967  0.882402
1400  79770  0.275797  0.725885  0.892847
1500  79686  0.28271  0.728375  0.898621
1600  80098  0.290059  0.735341  0.907113
1700  79016  0.283638  0.733951  0.915724
1800  80235  0.290934  0.737086  0.920555
1900  80394  0.284305  0.737792  0.925333
2000  79170  0.291489  0.738762  0.93314
2100  79839  0.289597  0.738827  0.936904
2200  79403  0.290855  0.740984  0.938537
2300  79050  0.291856  0.744111  0.943997
2400  80071  0.290847  0.745587  0.945215
2500  80233  0.289098  0.748035  0.947416
2600  80340  0.282194  0.749282  0.948562
2700  80437  0.28863  0.752572  0.953915
2800  79330  0.280983  0.75707  0.95816
2900  79949  0.292925  0.762795  0.966183
3000  79823  0.299972  0.759689  0.965471
3100  80326  0.290407  0.76324  0.968375
3200  79602  0.291988  0.767367  0.969794
3300  80573  0.29298  0.764362  0.967657
3400  79336  0.27068  0.76674  0.969521
3500  80578  0.285037  0.768805  0.973394
3600  80205  0.280052  0.76873  0.973235
3700  80637  0.285675  0.770216  0.973602
3800  79984  0.287953  0.772128  0.975881
3900  79506  0.277991  0.772714  0.976094
4000  80681  0.283  0.773468  0.976089
4100  80374  0.285677  0.773954  0.975578
4200  80101  0.282947  0.776262  0.977792
4300  81194  0.288172  0.779182  0.980894
4400  81104  0.283031  0.781412  0.981631
4500  81204  0.278862  0.785424  0.986677
4600  80013  0.276924  0.785858  0.987351
4700  78697  0.274343  0.787762  0.987894
4800  79387  0.271518  0.790986  0.988534
4900  80417  0.283621  0.790876  0.989283
5000  80595  0.280315  0.788684  0.987839
5100  80731  0.278392  0.790358  0.988848
5200  79744  0.272012  0.792264  0.989699
5300  79289  0.269843  0.794609  0.991293
5400  80255  0.27617  0.79684  0.993248
5500  80170  0.276082  0.796533  0.991857
5600  79913  0.267667  0.796139  0.990792
5700  79649  0.264017  0.796626  0.992091
5800  80793  0.274023  0.797668  0.991679
5900  79462  0.26797  0.798074  0.992497
6000  79666  0.266109  0.800778  0.993796
6100  80135  0.267481  0.80181  0.994002
6200  79839  0.265862  0.800746  0.992336
6300  80686  0.264487  0.799963  0.99183
6400  79950  0.278213  0.798389  0.991163
6500  79999  0.263959  0.800517  0.992666
6600  79931  0.255172  0.79988  0.992776
6700  80662  0.26692  0.798444  0.991993
6800  80798  0.277456  0.797003  0.989604
6900  79708  0.265656  0.796654  0.989457
7000  80442  0.269406  0.798516  0.991147
7100  81623  0.272311  0.798872  0.992002
7200  80486  0.282303  0.799727  0.993561
7300  80539  0.278366  0.796969  0.991987
7400  79190  0.267089  0.797272  0.992685
7500  79609  0.259464  0.797599  0.992113
7600  79651  0.267794  0.798904  0.992698
7700  80267  0.27228  0.798325  0.991595
7800  79502  0.264981  0.795988  0.990026
7900  80180  0.270435  0.797256  0.990535
8000  80336  0.269174  0.798397  0.99179
8100  81251  0.279491  0.800203  0.993495
8200  80266  0.266809  0.801382  0.993661
8300  80243  0.262134  0.801412  0.994416
8400  81253  0.274287  0.801256  0.994749
8500  79577  0.276583  0.801678  0.994708
8600  81374  0.2702  0.801159  0.994408
8700  81001  0.277199  0.801222  0.993999
8800  78630  0.259678  0.802278  0.994793
8900  79276  0.26677  0.801475  0.99405
9000  79821  0.273316  0.801561  0.994087
9100  80074  0.263439  0.801619  0.994408
9200  79429  0.264897  0.79866  0.991635
9300  81094  0.26931  0.799007  0.991977
9400  80790  0.272351  0.798564  0.99212
9500  80173  0.262945  0.800031  0.99313
9600  79949  0.270426  0.80104  0.993514
9700  81377  0.260283  0.799893  0.992024
9800  80852  0.258129  0.80132  0.992418
9900  80157  0.266034  0.801561  0.992955
