t  meta_n  emi mean_cth  mean_gamma
0  102487  0.447248  0.909007  0.899299
100  78871  0.260909  0.827531  0.830542
200  80134  0.267843  0.772045  0.741239
300  80910  0.271171  0.725091  0.640564
400  82344  0.270441  0.706269  0.570621
500  81658  0.262612  0.695316  0.531976
600  81994  0.268406  0.674923  0.4735
700  80434  0.258128  0.667273  0.444031
800  81563  0.260444  0.661246  0.41493
900  81307  0.257073  0.651267  0.383108
1000  81242  0.252203  0.638113  0.34304
1100  81467  0.265778  0.629972  0.32607
1200  81256  0.25607  0.633581  0.317681
1300  81876  0.255743  0.630555  0.301547
1400  80331  0.2509  0.62379  0.277271
1500  80070  0.247322  0.615239  0.261682
1600  81370  0.249265  0.613523  0.254298
1700  80678  0.248541  0.613635  0.256111
1800  80286  0.254431  0.606482  0.24061
1900  82348  0.262253  0.607538  0.242971
2000  81003  0.259572  0.604465  0.246363
2100  80694  0.263214  0.60103  0.240078
2200  80768  0.251967  0.607427  0.245601
2300  81435  0.251111  0.609096  0.238456
2400  79549  0.24614  0.607994  0.226644
2500  81010  0.24512  0.609772  0.227854
2600  81029  0.246146  0.608696  0.216302
2700  80457  0.241777  0.606206  0.21969
2800  80387  0.245142  0.603695  0.220245
2900  81489  0.250522  0.600268  0.208447
3000  81597  0.249382  0.598211  0.203072
3100  81275  0.246893  0.594909  0.200734
3200  81540  0.251691  0.59876  0.201949
3300  81887  0.24985  0.596704  0.194646
3400  80923  0.245229  0.59969  0.193673
3500  81651  0.246204  0.597467  0.175709
3600  82294  0.260598  0.59509  0.17463
3700  81634  0.241004  0.595557  0.166904
3800  81518  0.251654  0.597112  0.179596
3900  80636  0.242789  0.5972  0.175324
4000  79904  0.244893  0.595632  0.171967
4100  80246  0.249519  0.594578  0.176512
4200  82883  0.255316  0.593711  0.16877
4300  81546  0.25334  0.592744  0.171767
4400  79905  0.241591  0.593484  0.167085
4500  81424  0.243067  0.592715  0.170021
4600  80479  0.243998  0.59151  0.161753
4700  80258  0.247229  0.589822  0.159986
4800  81341  0.244359  0.589117  0.148206
4900  81603  0.252923  0.586165  0.139173
5000  80999  0.242664  0.587438  0.143967
5100  81646  0.244139  0.591775  0.151442
5200  81080  0.243352  0.592119  0.148484
5300  80907  0.247958  0.590983  0.143638
5400  80680  0.24517  0.590133  0.138387
5500  81854  0.244408  0.591097  0.141229
5600  81315  0.240301  0.591306  0.14425
5700  81226  0.242935  0.591787  0.144984
5800  82276  0.241442  0.591066  0.136903
5900  80147  0.233588  0.591644  0.12945
6000  81002  0.238718  0.588016  0.126705
6100  79967  0.225961  0.589595  0.138476
6200  81445  0.24366  0.588363  0.141207
6300  81039  0.241618  0.587304  0.135728
6400  81772  0.247987  0.585088  0.126081
6500  81937  0.255176  0.584014  0.121612
6600  81013  0.246866  0.58204  0.110661
6700  82311  0.246082  0.580996  0.105466
6800  81412  0.2488  0.582732  0.108257
6900  81157  0.244787  0.5842  0.112177
7000  80909  0.244243  0.583696  0.109086
7100  80644  0.24238  0.582389  0.104695
7200  80758  0.24186  0.584241  0.111651
7300  81138  0.243539  0.585287  0.11297
7400  81339  0.246201  0.58413  0.108769
7500  80913  0.240602  0.582101  0.108081
7600  81490  0.250946  0.583294  0.104452
7700  82725  0.251129  0.580881  0.0996126
7800  81673  0.244882  0.579919  0.0933458
7900  80472  0.238142  0.579085  0.095351
8000  82579  0.250326  0.579649  0.0961909
8100  81891  0.24856  0.579087  0.0900496
8200  81248  0.243423  0.578018  0.0843123
8300  82312  0.246248  0.577466  0.0858285
8400  81045  0.243678  0.577604  0.0921632
8500  81001  0.244769  0.577778  0.0911865
8600  82190  0.246563  0.577425  0.088237
8700  81209  0.244747  0.577601  0.0931257
8800  80981  0.247512  0.576932  0.0910619
8900  82590  0.252368  0.576183  0.0880076
9000  81586  0.250123  0.577574  0.0929032
9100  80681  0.240585  0.575384  0.0878835
9200  81522  0.254083  0.573405  0.0854056
9300  81185  0.247938  0.574151  0.0885628
9400  80478  0.238444  0.573099  0.0761011
9500  81441  0.24825  0.572315  0.0701492
9600  81324  0.241126  0.572695  0.0693654
9700  81603  0.245122  0.570572  0.0622785
9800  82130  0.253517  0.569942  0.0610158
9900  82143  0.248386  0.569252  0.0602747
