t  meta_n  emi mean_cth  mean_gamma
0  121257  0.446728  0.909901  0.898775
100  120599  0.142938  1.07517  0.83075
200  120044  0.124285  1.0625  0.761345
300  121141  0.125415  1.04269  0.689492
400  121235  0.125255  1.02164  0.630402
500  121502  0.124442  1.0048  0.573746
600  121186  0.127319  0.987916  0.524237
700  120429  0.124072  0.972154  0.470472
800  120772  0.125702  0.96456  0.448576
900  121123  0.123193  0.952522  0.405905
1000  121126  0.12758  0.946709  0.391902
1100  121446  0.12136  0.944297  0.381021
1200  120526  0.120109  0.942279  0.372254
1300  121590  0.121374  0.938125  0.353038
1400  121081  0.124441  0.93514  0.335299
1500  121138  0.125446  0.930486  0.322548
1600  121745  0.123624  0.93057  0.314673
1700  120821  0.122643  0.928824  0.317461
1800  121673  0.124028  0.924863  0.298448
1900  121263  0.121923  0.919476  0.282279
2000  121247  0.122079  0.919613  0.290114
2100  120927  0.121726  0.920351  0.29263
2200  121548  0.11996  0.920258  0.284964
2300  121413  0.12588  0.921113  0.293412
2400  121435  0.121198  0.923553  0.293296
2500  121604  0.123804  0.924435  0.294447
2600  121520  0.12013  0.922809  0.290414
2700  120851  0.121104  0.922583  0.295768
2800  121423  0.119406  0.92356  0.296553
2900  120968  0.114844  0.921079  0.28841
3000  121251  0.119008  0.919933  0.285301
3100  121490  0.122187  0.91872  0.281755
3200  121476  0.119103  0.919517  0.281397
3300  121930  0.118633  0.920196  0.278459
3400  121572  0.119584  0.919986  0.280202
3500  121391  0.113955  0.920495  0.279782
3600  121909  0.118222  0.920586  0.277064
3700  121559  0.117488  0.920883  0.276373
3800  121513  0.1191  0.919848  0.270644
3900  121195  0.115349  0.919766  0.270187
4000  120686  0.112078  0.918821  0.268514
4100  121462  0.11571  0.919424  0.272527
4200  121374  0.113486  0.920079  0.275181
4300  121690  0.114533  0.920697  0.273302
4400  121089  0.113705  0.921192  0.280754
4500  121124  0.113135  0.921214  0.287951
4600  121386  0.117432  0.920497  0.284235
4700  120910  0.114395  0.921243  0.286274
4800  121638  0.113251  0.920561  0.279324
4900  121413  0.112377  0.920818  0.278331
5000  120643  0.112436  0.921303  0.277814
5100  121412  0.110502  0.922251  0.286834
5200  121951  0.117619  0.923224  0.287298
5300  121605  0.114283  0.923785  0.295986
5400  121725  0.112896  0.926401  0.307991
5500  120957  0.110657  0.926966  0.308426
5600  121782  0.112748  0.926012  0.30258
5700  121548  0.110275  0.926103  0.303526
5800  121636  0.115719  0.926551  0.309814
5900  121161  0.114372  0.927044  0.310981
6000  121333  0.114997  0.925728  0.305839
6100  121260  0.113273  0.92481  0.300671
6200  121267  0.111118  0.925505  0.309078
6300  121218  0.109559  0.92702  0.314319
6400  121068  0.116058  0.927374  0.316456
6500  121153  0.110281  0.926496  0.313704
6600  121428  0.112633  0.925924  0.310337
6700  121248  0.111474  0.925698  0.309207
6800  121125  0.115663  0.926019  0.314345
6900  121659  0.111454  0.925054  0.311453
7000  121425  0.113287  0.925265  0.312128
7100  121589  0.111161  0.924408  0.307623
7200  121726  0.113831  0.925199  0.312438
7300  121309  0.115539  0.925069  0.312002
7400  121063  0.113831  0.924666  0.312068
7500  121166  0.109554  0.92403  0.309367
7600  121255  0.114239  0.925809  0.318582
7700  121423  0.114477  0.925198  0.317321
7800  121815  0.114502  0.925459  0.317527
7900  121198  0.110295  0.924966  0.313217
8000  121356  0.113688  0.92445  0.309166
8100  121973  0.111836  0.924462  0.30623
8200  121177  0.112836  0.925164  0.311401
8300  121533  0.115328  0.925441  0.314204
8400  121033  0.114563  0.925563  0.315369
8500  121010  0.112517  0.925378  0.315132
8600  121148  0.110318  0.924943  0.313097
8700  121221  0.114021  0.92593  0.319865
8800  121449  0.117885  0.925459  0.321449
8900  121811  0.11455  0.926101  0.3251
9000  121303  0.110922  0.925527  0.323499
9100  121223  0.115025  0.925535  0.321212
9200  121525  0.117868  0.924887  0.315106
9300  121489  0.115274  0.92596  0.319522
9400  121605  0.112972  0.926679  0.324954
9500  121483  0.114788  0.926225  0.322982
9600  121545  0.114189  0.926766  0.329941
9700  121132  0.110232  0.925869  0.323764
9800  121421  0.110104  0.925518  0.32184
9900  121193  0.115535  0.925769  0.326222
